748	38465	38976	4	152	26316
748	38919	107	3	7	428571
748	41946	107	31	31	1000000
748	42100	28542	6	6	1000000
749	5043	26399	3	4	750000
749	18983	38901	6	6	1000000
749	23029	21554	13	13	1000000
749	37529	38980	3	17	176471
749	37565	40083	3	23	130435
749	38465	38980	9	15	600000
768	38828	23709	150	150	1000000
778	21554	39477	4	10	400000
779	15962	13173	5	177	28249
779	15962	13582	3	177	16949
779	15962	38891	25	177	141243
779	15962	41379	4	177	22599
779	22875	21001	3	9	333333
779	22875	27087	3	9	333333
779	23029	15962	5	74	67568
779	23029	38828	28	74	378378
779	23029	38891	26	74	351351
779	23446	779	3	57	52632
779	23446	14357	3	57	52632
779	23446	38828	3	57	52632
779	23446	38891	5	57	87719
779	23446	41379	9	57	157895
779	36070	38828	3	5	600000
779	38962	12405	3	38	78947
779	38962	38891	20	38	526316
784	33345	2996	6	7	857143
796	36711	14276	4	4	1000000
796	36748	5043	3	65	46154
796	36748	14877	4	65	61538
796	36748	21001	4	65	61538
796	36748	23709	3	65	46154
796	36748	36380	4	65	61538
797	14697	21200	5	39	128205
797	14697	36748	23	39	589744
797	14697	40910	3	39	76923
797	36748	21001	3	42	71429
797	36748	21200	6	42	142857
798	163	13582	3	8	375000
798	163	36748	5	8	625000
798	171	36748	3	5	600000
798	544	36748	3	4	750000
798	560	20939	7	8	875000
798	1486	14275	12	96	125000
798	1486	32543	3	96	31250
798	1486	34133	5	96	52083
798	1486	36053	25	96	260417
798	1486	36060	7	96	72917
798	1486	36061	7	96	72917
798	1486	41241	3	96	31250
798	2710	3375	3	70	42857
798	2710	5043	12	70	171429
798	2710	13582	3	70	42857
798	2710	15415	3	70	42857
798	2710	21200	6	70	85714
798	2710	32544	4	70	57143
798	2710	36748	20	70	285714
798	2710	41379	3	70	42857
798	2712	18472	8	483	16563
798	2712	32072	6	483	12422
798	2712	32076	8	483	16563
798	2712	32096	13	483	26915
798	2712	32097	7	483	14493
798	2712	32099	9	483	18634
798	2722	36748	8	10	800000
798	3174	37529	3	31	96774
798	3174	37565	6	31	193548
798	3174	38465	17	31	548387
798	3200	36748	3	3	1000000
798	3375	5043	3	73	41096
798	3375	9427	4	73	54795
798	3375	21200	6	73	82192
798	3375	36748	27	73	369863
798	3375	40910	4	73	54795
798	3375	41379	3	73	41096
798	3378	18116	3	395	7595
798	3378	18472	4	395	10127
798	3378	32072	3	395	7595
798	3378	32076	6	395	15190
798	3378	32096	7	395	17722
798	3378	32097	12	395	30380
798	5015	21001	4	4	1000000
798	5043	19806	3	11	272727
798	6497	41379	3	3	1000000
798	7765	37565	3	5	600000
798	9334	41379	3	4	750000
798	9428	36748	7	8	875000
798	9429	36748	3	4	750000
